%time,field.header.seq,field.header.stamp,field.header.frame_id,field.head,field.timeUTC,field.latitude,field.northOrSouth,field.longitude,field.eastOrWest,field.GPSstatus,field.satelliteNum,field.HDOP,field.altitude,field.altitudeUnit,field.geiod,field.geiodUnit,field.rtkAge,field.rtkID
1571900813027466836,218,1571900813027309656,/GNSS,$GPGGA,413.0,31.1623875,N,121.307617,E,2,12,0.83,6.9,M,9.5,M,1,.0
1571900814027485942,219,1571900814027300358,/GNSS,$GPGGA,414.0,31.1623918333,N,121.3076225,E,5,12,0.83,6.5,M,9.5,M,1,.0
1571900815047474739,220,1571900815047310591,/GNSS,$GPGGA,415.0,31.1623993333,N,121.307629167,E,2,12,0.79,6.6,M,9.5,M,1,.0
1571900816047447623,221,1571900816047322035,/GNSS,$GPGGA,416.0,31.1624065,N,121.307635,E,5,12,0.78,6.5,M,9.5,M,1,.0
1571900817027478766,222,1571900817027350426,/GNSS,$GPGGA,417.0,31.162413,N,121.307639833,E,5,12,0.7,6.3,M,9.5,M,1,.0
1571900818047442995,223,1571900818047309875,/GNSS,$GPGGA,418.0,31.1624211667,N,121.307643167,E,5,12,0.71,6.1,M,9.5,M,1,.0
1571900819027496029,224,1571900819027309179,/GNSS,$GPGGA,419.0,31.1624293333,N,121.307646167,E,2,12,0.7,6.2,M,9.5,M,1,.0
1571900820027477070,225,1571900820027325869,/GNSS,$GPGGA,420.0,31.1624383333,N,121.307648833,E,2,12,0.7,6.3,M,9.5,M,1,.0
1571900821047428551,226,1571900821047322750,/GNSS,$GPGGA,421.0,31.1624471667,N,121.307650667,E,2,12,0.71,6.4,M,9.5,M,1,.0
1571900822027466807,227,1571900822027310133,/GNSS,$GPGGA,422.0,31.1624501667,N,121.30765,E,2,12,0.7,6.4,M,9.5,M,1,.0
1571900823027507692,228,1571900823027342796,/GNSS,$GPGGA,423.0,31.1624508333,N,121.307648667,E,2,12,0.76,6.4,M,9.5,M,1,.0
1571900824047584317,229,1571900824047373772,/GNSS,$GPGGA,424.0,31.1624513333,N,121.3076475,E,2,12,0.76,6.3,M,9.5,M,1,.0
1571900825027473400,230,1571900825027324915,/GNSS,$GPGGA,425.0,31.1624518333,N,121.3076465,E,2,12,0.76,6.3,M,9.5,M,1,.0
1571900826027477273,231,1571900826027325153,/GNSS,$GPGGA,426.0,31.1624523333,N,121.307645833,E,2,12,0.76,6.3,M,9.5,M,1,.0
1571900827047794689,232,1571900827047420025,/GNSS,$GPGGA,427.0,31.1624541667,N,121.307645833,E,2,12,0.84,6.2,M,9.5,M,1,.0
1571900828027460734,233,1571900828027321100,/GNSS,$GPGGA,428.0,31.1624611667,N,121.3076475,E,2,12,0.76,6.3,M,9.5,M,1,.0
1571900829027529962,234,1571900829027315617,/GNSS,$GPGGA,429.0,31.1624701667,N,121.3076495,E,2,12,0.7,6.3,M,9.5,M,1,.0
1571900830047466111,235,1571900830047327280,/GNSS,$GPGGA,430.0,31.1624785,N,121.3076505,E,2,12,0.74,6.3,M,9.5,M,1,.0
1571900831027502593,236,1571900831027342081,/GNSS,$GPGGA,431.0,31.1624876667,N,121.3076515,E,2,12,0.84,6.4,M,9.5,M,1,.0
1571900832027507699,237,1571900832027341366,/GNSS,$GPGGA,432.0,31.1624971667,N,121.3076515,E,2,12,0.82,6.4,M,9.5,M,1,.0
1571900833047685420,238,1571900833047385931,/GNSS,$GPGGA,433.0,31.1625063333,N,121.307652333,E,2,12,0.81,6.3,M,9.5,M,1,.0
1571900834027436547,239,1571900834027324677,/GNSS,$GPGGA,434.0,31.1625153333,N,121.307652833,E,2,12,0.75,6.5,M,9.5,M,1,.0
1571900835027529648,240,1571900835027356148,/GNSS,$GPGGA,435.0,31.1625235,N,121.307652167,E,2,12,0.74,6.5,M,9.5,M,1,.0
1571900836047494823,241,1571900836047306061,/GNSS,$GPGGA,436.0,31.1625316667,N,121.307649833,E,2,12,0.79,6.5,M,9.5,M,1,.0
1571900837027517135,242,1571900837027341127,/GNSS,$GPGGA,437.0,31.1625403333,N,121.307641667,E,5,12,0.83,5.5,M,9.5,M,1,.0
1571900838027465154,243,1571900838027292967,/GNSS,$GPGGA,438.0,31.1625478333,N,121.3076365,E,5,12,0.7,5.3,M,9.5,M,1,.0
1571900839047492081,244,1571900839047330856,/GNSS,$GPGGA,439.0,31.1625558333,N,121.307632,E,2,12,0.7,5.3,M,9.5,M,1,.0
1571900840047414750,245,1571900840047304392,/GNSS,$GPGGA,440.0,31.1625633333,N,121.307626667,E,2,12,0.66,5.3,M,9.5,M,1,.0
1571900841047509976,246,1571900841047333002,/GNSS,$GPGGA,441.0,31.1625711667,N,121.307621667,E,2,12,0.66,5.3,M,9.5,M,1,.0
1571900842047461037,247,1571900842047321558,/GNSS,$GPGGA,442.0,31.162579,N,121.307616667,E,2,12,0.75,5.3,M,9.5,M,1,.0
1571900843047470859,248,1571900843047321796,/GNSS,$GPGGA,443.0,31.1625866667,N,121.307611667,E,2,12,0.74,5.3,M,9.5,M,1,.0
1571900844047868226,249,1571900844047465563,/GNSS,$GPGGA,444.0,31.1625943333,N,121.307606667,E,2,12,0.81,5.2,M,9.5,M,1,.0
1571900845047456659,250,1571900845047323704,/GNSS,$GPGGA,445.0,31.162602,N,121.3076015,E,2,12,0.88,5.2,M,9.5,M,1,.0
1571900846027840063,251,1571900846027418613,/GNSS,$GPGGA,446.0,31.1626091667,N,121.307596,E,2,12,0.87,5.2,M,9.5,M,1,.0
1571900847047511551,252,1571900847047333956,/GNSS,$GPGGA,447.0,31.162617,N,121.307590833,E,2,12,0.9,5.2,M,9.5,M,1,.0
1571900848027484185,253,1571900848027326345,/GNSS,$GPGGA,448.0,31.1626248333,N,121.307586333,E,2,12,0.94,5.3,M,9.5,M,1,.0
1571900849047523963,254,1571900849047327757,/GNSS,$GPGGA,449.0,31.1626326667,N,121.307581333,E,2,12,0.78,5.3,M,9.5,M,1,.0
1571900850047467511,255,1571900850047337294,/GNSS,$GPGGA,450.0,31.16264,N,121.307576333,E,2,12,0.82,5.3,M,9.5,M,1,.0
1571900851047480274,256,1571900851047319174,/GNSS,$GPGGA,451.0,31.1626468333,N,121.307571167,E,2,12,0.83,5.2,M,9.5,M,1,.0
1571900852047454968,257,1571900852047293425,/GNSS,$GPGGA,452.0,31.1626531667,N,121.307565,E,2,12,0.78,5.2,M,9.5,M,1,.0
1571900853047506017,258,1571900853047321558,/GNSS,$GPGGA,453.0,31.1626593333,N,121.307558167,E,2,12,0.76,5.1,M,9.5,M,1,.0
1571900854047518930,259,1571900854047322750,/GNSS,$GPGGA,454.0,31.1626658333,N,121.307552,E,2,12,0.75,5.0,M,9.5,M,1,.0
1571900855047540145,260,1571900855047330618,/GNSS,$GPGGA,455.0,31.1626721667,N,121.307545167,E,2,12,0.75,4.9,M,9.5,M,1,.0
1571900856047458525,261,1571900856047328234,/GNSS,$GPGGA,456.0,31.1626781667,N,121.307538,E,2,12,0.75,4.9,M,9.5,M,1,.0
1571900857047499733,262,1571900857047338486,/GNSS,$GPGGA,457.0,31.162684,N,121.307531333,E,2,12,0.73,4.9,M,9.5,M,1,.0
1571900858027480844,263,1571900858027331352,/GNSS,$GPGGA,458.0,31.1626901667,N,121.307525333,E,2,12,0.73,4.9,M,9.5,M,1,.0
1571900859047480340,264,1571900859047333956,/GNSS,$GPGGA,459.0,31.1626968333,N,121.30752,E,2,12,0.73,4.9,M,9.5,M,1,.0
1571900860047519063,265,1571900860047330618,/GNSS,$GPGGA,460.0,31.162704,N,121.307514833,E,2,12,0.72,4.9,M,9.5,M,1,.0
1571900861047501384,266,1571900861047336102,/GNSS,$GPGGA,461.0,31.1627113333,N,121.307509833,E,2,12,0.7,5.0,M,9.5,M,1,.0
1571900862047546773,267,1571900862047338724,/GNSS,$GPGGA,462.0,31.1627183333,N,121.307504333,E,2,12,0.68,5.1,M,9.5,M,1,.0
1571900863047422854,268,1571900863047328949,/GNSS,$GPGGA,463.0,31.1627253333,N,121.3074985,E,2,12,0.72,5.1,M,9.5,M,1,.0
1571900864047559046,269,1571900864047345161,/GNSS,$GPGGA,464.0,31.1627325,N,121.307492667,E,2,12,0.66,5.1,M,9.5,M,1,.0
1571900865047482527,270,1571900865047292709,/GNSS,$GPGGA,465.0,31.1627358333,N,121.307484,E,5,12,0.66,4.6,M,9.5,M,1,.0
1571900866047457253,271,1571900866047307014,/GNSS,$GPGGA,466.0,31.1627411667,N,121.307477833,E,2,12,0.68,4.5,M,9.5,M,1,.0
1571900867027491725,272,1571900867027311563,/GNSS,$GPGGA,467.0,31.1627446667,N,121.3074705,E,5,12,0.71,4.3,M,9.5,M,1,.0
1571900868047511179,273,1571900868047315598,/GNSS,$GPGGA,468.0,31.1627478333,N,121.307463,E,2,12,0.7,4.3,M,9.5,M,1,.0
1571900869047509156,274,1571900869047310352,/GNSS,$GPGGA,469.0,31.1627493333,N,121.3074555,E,2,12,0.71,4.3,M,9.5,M,1,.0
1571900870047647219,275,1571900870047371149,/GNSS,$GPGGA,470.0,31.1627493333,N,121.307447333,E,2,12,0.7,4.3,M,9.5,M,1,.0
1571900871047455063,276,1571900871047297478,/GNSS,$GPGGA,471.0,31.1627471667,N,121.307439167,E,5,12,0.65,4.2,M,9.5,M,1,.0
1571900872047482485,277,1571900872047328711,/GNSS,$GPGGA,472.0,31.1627443333,N,121.30743,E,5,12,0.65,4.1,M,9.5,M,1,.0
1571900873047442137,278,1571900873047298193,/GNSS,$GPGGA,473.0,31.1627415,N,121.307422167,E,2,12,0.76,4.1,M,9.5,M,1,.0
1571900874047822322,279,1571900874047426462,/GNSS,$GPGGA,474.0,31.162738,N,121.307416333,E,5,12,0.75,4.1,M,9.5,M,1,.0
1571900875047483789,280,1571900875047322750,/GNSS,$GPGGA,475.0,31.162734,N,121.307410333,E,5,12,0.76,4.1,M,9.5,M,1,.0
1571900876027471719,281,1571900876027294397,/GNSS,$GPGGA,476.0,31.1627308333,N,121.307403167,E,5,12,0.75,4.1,M,9.5,M,1,.0
1571900877047488557,282,1571900877047327518,/GNSS,$GPGGA,477.0,31.1627295,N,121.307396,E,5,12,0.76,4.1,M,9.5,M,1,.0
1571900878047467597,283,1571900878047322989,/GNSS,$GPGGA,478.0,31.1627288333,N,121.307387667,E,5,12,0.76,4.0,M,9.5,M,1,.0
1571900879047550156,284,1571900879047369719,/GNSS,$GPGGA,479.0,31.1627291667,N,121.307378,E,5,12,0.72,4.0,M,9.5,M,1,.0
1571900880047535498,285,1571900880047328234,/GNSS,$GPGGA,480.0,31.1627291667,N,121.3073725,E,5,12,0.72,4.0,M,9.5,M,1,.0
1571900881047485471,286,1571900881047328234,/GNSS,$GPGGA,481.0,31.162729,N,121.307371833,E,5,12,0.72,4.0,M,9.5,M,1,.0
1571900882047410810,287,1571900882047303915,/GNSS,$GPGGA,482.0,31.1627291667,N,121.307372,E,5,12,0.72,4.0,M,9.5,M,1,.0
1571900883047514269,288,1571900883047335625,/GNSS,$GPGGA,483.0,31.1627291667,N,121.307372167,E,5,12,0.72,4.0,M,9.5,M,1,.0
1571900884047522861,289,1571900884047338009,/GNSS,$GPGGA,484.0,31.1627291667,N,121.307372333,E,2,12,0.72,3.9,M,9.5,M,1,.0
1571900885047483087,290,1571900885047330141,/GNSS,$GPGGA,485.0,31.162729,N,121.307372667,E,5,12,0.72,3.9,M,9.5,M,1,.0
1571900886027500778,291,1571900886027296543,/GNSS,$GPGGA,486.0,31.162729,N,121.307373,E,2,12,0.72,3.9,M,9.5,M,1,.0
