time,u,v,depth,
1583916467.2630000114,539,224,2.7487359046936035156
1583916467.638999939,547,220,2.7558004856109619141
1583916467.6970000267,549,219,2.7741160392761230469
1583916467.7730000019,550,220,2.7652416229248046875
1583916467.8389999866,550,220,2.7686688899993896484
1583916467.9140000343,550,220,2.7504293918609619141
1583916467.9749999046,550,221,2.7414653301239013672
1583916468.0460000038,551,222,2.7839114665985107422
1583916468.1159999371,553,223,2.7761752605438232422
1583916468.1970000267,555,224,2.7601461410522460938
1583916468.2809998989,558,227,2.7529308795928955078
1583916468.3380000591,566,230,2.7643337249755859375
1583916468.4100000858,572,230,2.7754247188568115234
1583916468.4709999561,577,230,2.7480807304382324219
1583916468.5439999104,575,229,2.7657437324523925781
1583916468.6240000725,567,230,2.8142919540405273438
1583916468.7100000381,563,234,2.8194506168365478516
1583916468.7790000439,559,236,2.7587096691131591797
1583916468.8489999771,555,237,2.7510929107666015625
1583916468.9400000572,549,236,2.7758638858795166016
1583916469.0250000954,546,235,2.7492618560791015625
1583916469.0869998932,544,235,2.7770974636077880859
1583916469.1549999714,543,233,2.7765047550201416016
1583916469.2309999466,540,233,2.7909767627716064453
1583916469.3190000057,540,231,2.8070247173309326172
1583916469.378000021,539,229,2.7507567405700683594
1583916469.4389998913,539,228,2.7546494007110595703
1583916469.506000042,538,227,2.7679476737976074219
1583916469.5739998817,537,227,2.8159959316253662109
1583916469.6440000534,535,228,2.7483868598937988281
1583916469.7230000496,536,228,2.7786915302276611328
1583916469.7920000553,539,227,2.7531142234802246094
1583916469.861000061,540,227,2.769176483154296875
1583916469.9389998913,538,225,2.7441842555999755859
1583916470.0099999905,538,225,2.7477443218231201172
1583916470.0750000477,540,226,2.802288055419921875
1583916470.135999918,541,227,2.7653892040252685547
1583916470.2079999447,541,228,2.7680802345275878906
1583916470.2769999504,541,230,2.7514307498931884766
1583916470.3420000076,544,230,2.8292598724365234375
1583916470.4140000343,549,228,2.7541837692260742188
1583916470.486000061,554,226,2.7756757736206054688
1583916470.5729999542,556,227,2.8502495288848876953
1583916470.6470000744,554,229,2.7503430843353271484
1583916470.7160000801,551,232,2.8083164691925048828
1583916470.7739999294,552,235,2.8443906307220458984
1583916470.8350000381,551,237,2.79718780517578125
1583916470.9070000648,550,236,2.7548964023590087891
1583916470.989000082,551,233,2.7629275321960449219
1583916471.0580000877,551,231,2.7903850078582763672
1583916471.1319999695,551,230,2.7748098373413085938
1583916471.2100000381,550,229,2.7693154811859130859
1583916471.2869999409,549,229,2.7952694892883300781
1583916471.3550000191,547,230,2.7707698345184326172
1583916471.4249999523,545,231,2.7376952171325683594
1583916471.4869999886,544,232,2.7951769828796386719
1583916471.5480000973,542,233,2.7555706501007080078
1583916471.6410000324,540,232,2.7702963352203369141
1583916471.7100000381,539,229,2.7597632408142089844
1583916471.7780001163,538,228,2.7495448589324951172
1583916471.8499999046,538,228,2.7634220123291015625
1583916471.9189999104,537,228,2.7592740058898925781
1583916471.9820001125,537,228,2.7979655265808105469
1583916472.0539999008,537,227,2.7710242271423339844
1583916472.118999958,540,226,2.8314588069915771484
1583916472.1940000057,541,227,2.7537367343902587891
1583916472.2669999599,540,228,2.8033082485198974609
1583916472.3410000801,536,229,2.7932765483856201172
1583916472.4059998989,532,231,2.8347635269165039062
1583916472.4749999046,527,234,2.7605569362640380859
1583916472.5490000248,524,237,2.7600195407867431641
1583916472.618999958,519,239,2.7743024826049804688
1583916472.6930000782,520,237,2.7667982578277587891
1583916472.7669999599,518,235,2.7592871189117431641
1583916472.8359999657,525,231,2.7751660346984863281
1583916472.9179999828,530,228,2.7368803024291992188
1583916472.9830000401,540,230,2.7599020004272460938
1583916473.0499999523,542,234,2.751987457275390625
1583916473.1240000725,536,238,2.812221527099609375
1583916473.1919999123,539,240,2.7499253749847412109
1583916473.2630000114,546,245,2.7531199455261230469
1583916473.3310000896,554,244,2.7360846996307373047
1583916473.4010000229,564,255,2.8473513126373291016
1583916473.4670000076,574,266,2.8124625682830810547
1583916473.5360000134,577,275,2.8003900051116943359
1583916473.6059999466,581,280,2.7765142917633056641
1583916473.6779999733,587,283,2.8670144081115722656
1583916473.742000103,598,278,2.8696491718292236328
1583916473.8020000458,604,269,2.8566336631774902344
1583916473.8710000515,607,277,2.8738346099853515625
1583916473.9440000057,590,284,2.8199110031127929688
1583916474.0260000229,588,282,2.9356179237365722656
1583916474.0889999866,585,281,2.8392090797424316406
1583916474.1449999809,588,273,2.9022216796875
1583916474.2119998932,592,269,2.89528656005859375
1583916474.2820000648,594,263,2.8834390640258789062
1583916474.3589999676,597,259,2.821422576904296875
1583916474.4230000973,600,259,2.9034521579742431641
1583916474.4900000095,600,260,2.8966736793518066406
1583916474.5590000153,598,262,2.8520605564117431641
1583916474.625,597,263,2.878597259521484375
1583916474.6879999638,596,260,2.8156771659851074219
1583916474.7550001144,596,256,2.8781225681304931641
1583916474.8190000057,595,252,2.9017915725708007812
1583916474.8959999084,595,248,2.8647110462188720703
1583916474.9609999657,595,245,2.8927576541900634766
1583916475.0199999809,594,242,2.7764775753021240234
