timestamp,x,y,z,yaw,roll,pitch,time,dist,vel
1545187662.2532146,0.0022977381881297276,0.20033276093443497,0.0007786273316955361,-0.12418180263665213,-0.00012987011065217387,-0.00944834153647826,,,
1545187722.6957874,-0.135118324011625,-0.06065455737295844,0.0026880478351249404,0.08958629094883297,0.0023155778255416672,-0.0015350691515416673,60.442572832107544,4.676050959479029,0.07736353269520446
1545187864.4121091,-0.18362936195399993,-0.014979221187130354,0.0012718527930000167,-0.07577764358665207,-0.002470073449130434,0.0002918638920434771,141.71632170677185,5.5516502380382144,0.039174388462644746
1545187882.644694,-0.15266419257400088,-0.23048834158612452,0.0019382254541249755,-0.14023745128754173,-0.0007127452560000015,-0.0009201080424583313,18.232584953308105,3.4848147077913856,0.19113113783457805
1545187896.503554,0.41811985118249995,-0.09003671152066772,0.0001485132096668007,-0.120001395079667,-0.0013612662678333335,0.005221522727583333,13.85886001586914,5.053213099350707,0.36461967965362996
1545187920.3561373,0.7274082639767494,0.16147606086570754,4.392204637504449e-05,-0.10120327622691683,-0.014806577981833335,0.0024382991454166662,23.852583169937134,6.589388337679752,0.27625470544359154
1545187983.1097615,0.23896243537362483,0.4428528015093329,-0.0017725945792498865,-0.08688966046366675,-0.005191428125708332,0.007219797276166666,62.75362420082092,3.6529986080705377,0.058211755170990594
1545188243.9426224,-0.009365090544869226,0.3765790009301305,-0.0017125510566086133,0.06264377600143445,0.0032296143316956523,-0.006712571384913042,260.8328609466553,5.666632213613404,0.02172514687392984
1545188290.4394076,-0.17908689958237511,0.16430110028658307,-0.001246252982041618,-0.10211496671687526,3.7020383375000604e-05,0.0037551908014583323,46.496785163879395,5.50692033865146,0.11843658264205029
1545188302.8945467,-0.0764708679103343,0.45709923930641594,0.0015888086545000624,-0.09812166547787537,0.002410263703375,-0.012567746537041666,12.45513916015625,3.349656990544999,0.26893774107803525
1545188329.344987,-0.06742044311004167,-0.07748270433316673,0.002732765353083255,0.03746193017962496,0.002326737604333334,0.004277075512958331,26.450440168380737,4.674421867162626,0.17672378370287015
1545188446.4730365,-0.25164449615825113,0.05035807125254188,0.0010906819314165928,-0.08516070797704156,-0.0009267091729583329,0.00022917741912499914,117.12804961204529,5.503166233894109,0.04698418740960723
1545188457.525794,-0.11107635984362396,-0.1709174347402076,0.0020603063615833306,-0.13842358046295833,-0.001112899835708333,0.00011601431633333388,11.052757501602173,3.568662159203617,0.32287527874255045
1545188472.9486158,0.40314597033720867,-0.1700378342748312,8.569784212492104e-05,-0.10778666842379181,-0.0023929581640833343,0.005458058890333335,15.422821760177612,4.9782515194198975,0.3227847404859438
1545188496.4828084,0.6992593746854161,0.18194969077108247,-0.0011091916113750155,-0.12289887972520841,-0.012049889297125003,0.002340687079416668,23.53419256210327,6.628309718142614,0.28164593710412966
1545188545.9630253,0.12647818155437496,0.3326848266846669,-0.0014461999902916078,0.033390391524749985,-0.010294480888916666,0.008116922286999999,49.48021697998047,3.7502136887218365,0.0757921835758958
1545188644.7695026,0.02549816095174995,0.4354847023507501,-0.00231127410916665,0.05231355644320845,0.003243556437750001,-0.007693047152500001,98.80647730827332,5.6401741387817665,0.05708304042845884
1545188670.6573813,-0.09494936405416676,0.1477940456457918,-0.0015735778090417152,-0.11639094461624966,-0.0002624873202499954,0.001979611443999999,25.88787865638733,5.511513345359085,0.21289938115494167
1545188683.9871411,-0.0905897302161307,0.5522486274733902,0.00042180847673922717,-0.07834828250213022,0.005207182288,-0.011342152446869565,13.3297598361969,3.3289017305264883,0.24973456172007477
1545188777.728723,-0.16394962155712,0.03919017213976028,0.0027121635879199246,-0.12615194493364001,-0.0008865971705999979,0.0021648053361600023,93.74158191680908,4.610674478106902,0.049184944224630676
1545188821.8123448,-0.29519857114291526,-0.04151716461583321,0.0016591643582915538,-0.09004852666820828,-0.002480158158583332,0.0013677667950833337,44.08362174034119,5.407028068903242,0.1226538985555998
1545188833.8723538,-0.1789361388000401,-0.2310499778346249,0.0017230725223750243,-0.1345089702355422,-0.0009559558559583351,-0.0007515416871249972,12.060009002685547,3.5683004959279807,0.2958787588909249
1545188847.3163567,0.4108727187006247,-0.08541306065171028,2.5035336958412202e-05,-0.11923252325870859,-0.0007444841537083344,0.002896300281916666,13.444002866744995,5.0458279544443325,0.3753218445769349
1545188878.4430664,0.6844977049579999,0.19406871527843528,-0.0011313656786521853,-0.11738156100517294,-0.010637559655434784,0.002839392523608696,31.126709699630737,6.631009479324538,0.21303277934973008
1545188911.2976205,0.33427918606229223,0.21613514884924978,-0.0011004917871249575,-0.1340499257469584,-0.009036673737499999,0.007260135255041667,32.854554176330566,3.9437519571214423,0.12003669068085066
1545188983.9537265,0.2086839098306248,0.2716344356425835,-0.0022572844567499417,-0.08708145154937541,0.002440140865458334,-0.0047263120301250005,72.65610599517822,5.657955923097858,0.0778730960818812
1545189027.7950532,-0.06155047302187544,0.3228612508293749,-0.0023294993078332715,-0.11393606567179138,-0.004322074715458332,0.0027616821530000004,43.84132671356201,5.442022780249287,0.12412997480219583
1545189040.5228462,-0.06359669027058334,0.46018875113254154,0.0013552449042498194,-0.10636225484341688,0.0022598192433749996,-0.012348704299291666,12.727792978286743,3.536280537216051,0.27783925644051927
1545189075.9538667,-0.141997405705875,0.07080147077075027,0.0026793251231250204,0.040659803324874955,0.0021353840785000005,0.003189088949791666,35.43102049827576,4.664185129873383,0.13164128676735024
1545189119.6731977,-0.2810016446650838,0.023764289630041513,0.0011006947318333293,-0.11550514923675004,-0.0025949187846666666,-0.0008921820165416665,43.71933102607727,5.422697027137763,0.12403430930595179
1545189132.3153172,-0.13752011961404076,-0.2269198971792914,0.0019036169227916178,-0.11469982189087502,-0.001435887439666668,-0.0006080550170416664,12.642119407653809,3.553556225587232,0.2810886458987117
1545189150.3712337,0.3951119039092079,-0.17337969562295896,-1.881909608342225e-05,-0.12896531555008428,-0.0006427717022916661,0.006829894951916667,18.05591654777527,5.007950119844879,0.27735784592236196
1545189173.9143944,0.6546322991536249,0.1861334511988737,-0.0014930519006666754,-0.09271308021416669,-0.00895605398383333,0.0015493108582083335,23.543160676956177,6.665582520034888,0.2831218208759496
1545189203.603754,0.3355560598995835,0.38006247803312565,-0.0030796664302916166,-0.14264540067654174,-0.008684717292791666,0.007613645448666667,29.689359664916992,3.7940038148806923,0.12779001829951728
1545189291.4328334,0.23634953841462503,0.305471883018292,-0.0018482374884583042,0.0541257374457087,0.0014380030703750012,-0.0042202624800000005,87.82907938957214,5.771781298987304,0.06571606282454763
1545189316.7244987,-0.08897553937733327,0.11430071325850033,-0.0012475290059999478,-0.12501476862683392,0.0002937413632083351,0.0019763258507499992,25.29166531562805,5.622159576362677,0.22229297700253334
1545189329.5495338,-0.12578603290066592,0.5270709168664451,0.0010464757361110522,-0.07215022765466661,0.0030904806084444437,-0.01437549158511111,12.825035095214844,3.3504004216948218,0.26123908408990565
1545189419.332041,-0.14656002139920832,0.16147610614124996,0.0016917216207082975,-0.19549586503741656,0.0036074094835416657,0.0035211947599583316,89.7825071811676,4.726170157673253,0.05264021139592986
1545189459.7126853,-0.24268230848888006,0.05528450104568006,0.0008752267352000187,-0.08854998671544001,-0.0008892965512399976,0.0010576874306800002,40.38064432144165,5.4178836589354145,0.13417031228643822
1545189471.565356,-0.1309013309914988,-0.2279620519213328,0.0020793405416250077,-0.12202633592408318,-0.0007638594209166665,0.0006504276228333338,11.852670669555664,3.5087525938970776,0.2960305480274189
1545189485.4160385,0.4492811749052068,-0.1351044816646665,-6.802550458262502e-06,-0.08940241841629204,-0.002357804689416664,0.004596617821791667,13.850682497024536,5.009720204588593,0.3616948266386731
1545189509.3331282,0.6798293134786952,0.16721444398395668,-0.00015969153660871926,-0.11642914015008632,-0.014859673570347825,0.002223848831521739,23.917089700698853,6.678512645921032,0.2792360077875983
1545189528.1996472,0.45763587781808335,0.3840304719714167,-0.0032390798475415705,-0.1269972248486667,-0.007639141297249999,0.010037610262375,18.8665189743042,3.809285377403998,0.20190716594789765
1545189598.2445004,0.06839448082962507,0.28551090454466665,-0.0010857150755416711,0.004796625529000176,0.003551556701916668,-0.001770993283041667,70.04485321044922,5.599915098134216,0.07994755990578371
