time,u,v,depth,
1583920787.9260001183,733,177,1.7325685024261474609
1583920788.117000103,733,177,1.7415218353271484375
1583920788.1659998894,733,177,1.7442764043807983398
1583920788.2130000591,733,177,1.743455052375793457
1583920788.2590000629,733,176,1.741891026496887207
1583920788.3069999218,733,176,1.7449959516525268555
1583920788.3529999256,733,176,1.7467365264892578125
1583920788.3959999084,733,176,1.7428933382034301758
1583920788.4400000572,733,177,1.7394157648086547852
1583920788.4849998951,732,177,1.7348520755767822266
1583920788.5369999409,733,177,1.7361254692077636719
1583920788.5920000076,733,177,1.7344255447387695312
1583920788.6480000019,733,177,1.7093802690505981445
1583920788.7009999752,733,177,1.7040106058120727539
1583920788.746999979,733,177,1.705206751823425293
1583920788.7920000553,733,177,1.7080816030502319336
1583920788.8380000591,733,177,1.7217043638229370117
1583920788.8919999599,733,177,1.7134785652160644531
1583920788.9440000057,733,177,1.7160575389862060547
1583920788.993999958,733,177,1.7152658700942993164
1583920789.0380001068,733,177,1.7182328701019287109
1583920789.0810000896,733,177,1.7020829916000366211
1583920789.125,733,177,1.7191534042358398438
1583920789.1800000668,733,177,1.7180559635162353516
1583920789.2330000401,733,177,1.7238785028457641602
1583920789.2760000229,733,177,1.7187356948852539062
1583920789.3190000057,732,177,1.7197464704513549805
1583920789.3619999886,733,177,1.7040804624557495117
1583920789.4049999714,733,177,1.7013515233993530273
1583920789.4479999542,733,177,1.7119190692901611328
1583920789.4960000515,733,177,1.7298567295074462891
1583920789.5439999104,733,177,1.7145330905914306641
1583920789.5859999657,733,177,1.7167682647705078125
1583920789.6289999485,733,177,1.7277549505233764648
1583920789.6749999523,733,177,1.6991429328918457031
1583920789.7230000496,733,177,1.7229760885238647461
1583920789.7669999599,733,177,1.7059522867202758789
1583920789.8120000362,733,177,1.7162228822708129883
1583920789.8559999466,733,177,1.7145427465438842773
1583920789.9010000229,733,177,1.7097730636596679688
1583920789.9440000057,733,177,1.7243082523345947266
1583920789.9900000095,733,177,1.7042901515960693359
1583920790.0360000134,733,177,1.7086489200592041016
1583920790.0829999447,733,177,1.7105596065521240234
1583920790.135999918,733,177,1.725934147834777832
1583920790.1819999218,733,177,1.7278723716735839844
1583920790.2290000916,733,177,1.7182331085205078125
1583920790.2760000229,733,177,1.7305929660797119141
1583920790.3199999332,733,177,1.7201132774353027344
1583920790.3699998856,733,177,1.7032372951507568359
1583920790.4230000973,733,177,1.6969151496887207031
1583920790.4749999046,733,177,1.7238372564315795898
1583920790.5190000534,733,177,1.7037447690963745117
1583920790.5629999638,733,177,1.7080515623092651367
1583920790.6150000095,733,177,1.7193619012832641602
1583920790.6659998894,733,177,1.7033990621566772461
1583920790.7209999561,733,177,1.7184946537017822266
1583920790.7650001049,733,177,1.720708012580871582
1583920790.8080000877,733,177,1.7222864627838134766
1583920790.8510000706,733,177,1.7251678705215454102
1583920790.8959999084,733,177,1.7181659936904907227
1583920790.9440000057,733,177,1.7121193408966064453
1583920790.992000103,733,177,1.7162536382675170898
1583920791.0360000134,733,177,1.7165024280548095703
1583920791.0780000687,733,177,1.7114689350128173828
1583920791.121999979,733,177,1.7046911716461181641
1583920791.1670000553,733,177,1.7067883014678955078
1583920791.2100000381,733,177,1.7064874172210693359
1583920791.2539999485,733,177,1.7115964889526367188
1583920791.2969999313,733,177,1.7117097377777099609
1583920791.3389999866,733,177,1.7255575656890869141
1583920791.3819999695,733,177,1.7148073911666870117
1583920791.4270000458,733,177,1.7198617458343505859
1583920791.4719998837,733,177,1.714542388916015625
1583920791.513999939,733,177,1.719611048698425293
1583920791.5580000877,733,177,1.7103583812713623047
1583920791.6010000706,733,177,1.7346339225769042969
