time,name,x,y,z,a,b,c,w
1583920141.9609999657,mark,1.5134789943695068359,1.5555995702743530273,-3.3544631004333496094,0.00016825101920403540134,2.4669103368069045246e-05,-0.00029923996771685779095,-0.99999964237213134766
1583920141.9609999657,sensor,-3.1833240985870361328,1.0672076940536499023,-3.3577213287353515625,0.0068154283799231052399,0.0019414972048252820969,0.99997478723526000977,0.00044754330883733928204
1583920141.9679999352,mark,1.5135238170623779297,1.5555958747863769531,-3.3544678688049316406,0.00016698869876563549042,6.156075687613338232e-05,-0.00032506277784705162048,-0.99999970197677612305
1583920141.9690001011,sensor,-3.1833245754241943359,1.0672141313552856445,-3.3577201366424560547,0.0068064769729971885681,0.0019424511119723320007,0.99997478723526000977,0.00051514751976355910301
1583920141.9760000706,mark,1.5135204792022705078,1.5556212663650512695,-3.3544571399688720703,0.00014192043454386293888,6.6798769694287329912e-05,-0.00037626959965564310551,-0.99999976158142089844
1583920141.9760000706,sensor,-3.1833155155181884766,1.0672267675399780273,-3.3577339649200439453,0.0067961090244352817535,0.0019449831452220678329,0.99997484683990478516,0.00054451712640002369881
1583920141.9839999676,mark,1.5135177373886108398,1.555562138557434082,-3.3544714450836181641,0.00018352409824728965759,7.100392394931986928e-05,-0.00042494857916608452797,-0.99999976158142089844
1583920141.9849998951,sensor,-3.1833136081695556641,1.0672330856323242188,-3.3577349185943603516,0.006788219790905714035,0.0019420562312006950378,0.99997490644454956055,0.00054834317415952682495
1583920141.9930000305,mark,1.5135080814361572266,1.5556470155715942383,-3.3544569015502929688,0.0001153025368694216013,5.885347491130232811e-05,-0.00041737876017577946186,-0.99999982118606567383
1583920141.9930000305,sensor,-3.1833107471466064453,1.0672318935394287109,-3.3577299118041992188,0.0067864567972719669342,0.0019169365987181663513,0.99997496604919433594,0.00049629452405497431755
1583920142.0009999275,mark,1.5135337114334106445,1.5557472705841064453,-3.3544478416442871094,4.4476528273662552238e-05,7.1416317950934171677e-05,-0.00031741490238346159458,-0.99999988079071044922
1583920142.0009999275,sensor,-3.1833069324493408203,1.0672307014465332031,-3.3577249050140380859,0.0067897266708314418793,0.0019073233706876635551,0.99997502565383911133,0.00047537265345454216003
1583920142.0090000629,mark,1.5134972333908081055,1.5556381940841674805,-3.3544650077819824219,0.00011869597801705822349,7.1916576416697353125e-05,-0.00052340340334922075272,-0.99999970197677612305
1583920142.0090000629,sensor,-3.1833083629608154297,1.0672339200973510742,-3.3577227592468261719,0.0067999665625393390656,0.0019047668902203440666,0.99997490644454956055,0.0004991492023691534996
1583920142.0169999599,mark,1.5136114358901977539,1.5556306838989257813,-3.3544862270355224609,0.00012610106205102056265,0.00016405495989602059126,-0.00045395773486234247684,-0.99999970197677612305
1583920142.0179998875,sensor,-3.183315277099609375,1.0672283172607421875,-3.3577179908752441406,0.0068051130510866641998,0.001910139922983944416,0.99997484683990478516,0.00053114705951884388924
1583920142.0260000229,mark,1.513552546501159668,1.5556508302688598633,-3.3544721603393554688,0.00011683513730531558394,9.808097820496186614e-05,-0.0003679299552459269762,-0.99999976158142089844
1583920142.0260000229,sensor,-3.183319091796875,1.0672266483306884766,-3.3577165603637695313,0.0068058026954531669617,0.0019185887649655342102,0.99997478723526000977,0.0006040032021701335907
1583920142.0339999199,mark,1.5134954452514648438,1.5556282997131347656,-3.3544681072235107422,0.00014595454558730125427,2.0311317712184973061e-05,-0.00018687079136725515127,-0.99999982118606567383
1583920142.0339999199,sensor,-3.1833205223083496094,1.0672217607498168945,-3.3577139377593994141,0.0068079456686973571777,0.0019280501874163746834,0.99997478723526000977,0.00055922695901244878769
1583920142.0429999828,mark,1.513392329216003418,1.5556993484497070313,-3.3544511795043945313,9.868560300674289465e-05,-8.7770604295656085014e-05,-5.1982788136228919029e-05,-0.99999982118606567383
1583920142.0429999828,sensor,-3.1833240985870361328,1.0672266483306884766,-3.3577070236206054688,0.0068020806647837162018,0.0019202667754143476486,0.99997484683990478516,0.00053788145305588841438
1583920142.0510001183,mark,1.5133392810821533203,1.5556622743606567383,-3.3544473648071289063,0.00013782027235720306635,-0.00015567881928291171789,7.618834933964535594e-05,-0.99999982118606567383
1583920142.0510001183,sensor,-3.1833243370056152344,1.0672260522842407227,-3.3577120304107666016,0.0068008545786142349243,0.0019092924194410443306,0.99997490644454956055,0.0005097258836030960083
1583920142.0599999428,mark,1.513289332389831543,1.5557298660278320313,-3.3544220924377441406,9.3321585154626518488e-05,-0.00021532815298996865749,0.00016690610209479928017,-0.99999988079071044922
1583920142.0599999428,sensor,-3.1833205223083496094,1.0672174692153930664,-3.3577172756195068359,0.0068098013289272785187,0.0019109556451439857483,0.99997484683990478516,0.00047576968790963292122
1583920142.0680000782,mark,1.513283848762512207,1.5556962490081787109,-3.3544292449951171875,0.00011737913155229762197,-0.00022181301028467714787,0.0001443169894628226757,-0.99999988079071044922
1583920142.0680000782,sensor,-3.1833238601684570313,1.0672149658203125,-3.3577160835266113281,0.0068058241158723831177,0.0019211079925298690796,0.99997484683990478516,0.00047633936628699302673
1583920142.0759999752,mark,1.5133168697357177734,1.5556006431579589844,-3.3544468879699707031,0.00018020672723650932312,-0.00016178036457858979702,-6.8374924012459814548e-05,-0.99999982118606567383
1583920142.0759999752,sensor,-3.1833219528198242188,1.0672184228897094727,-3.3577258586883544922,0.0068004396744072437286,0.0019072976429015398026,0.99997490644454956055,0.00046471940004266798496
1583920142.0850000381,mark,1.5132941007614135742,1.5556573867797851563,-3.3544344902038574219,0.00013480657071340829134,-0.0001843056379584595561,-6.1245642427820712328e-05,-0.99999982118606567383
1583920142.0850000381,sensor,-3.1833188533782958984,1.0672205686569213867,-3.3577351570129394531,0.0067951465025544166565,0.0019147028215229511261,0.99997490644454956055,0.00045179278822615742683
1583920142.0929999352,mark,1.5135283470153808594,1.5556581020355224609,-3.3544754981994628906,0.00016260259144473820925,-3.1170460715657100081e-05,0.00036815440398640930653,-0.99999952316284179688
1583920142.0929999352,sensor,-3.1833178997039794922,1.0672149658203125,-3.3577349185943603516,0.0068062618374824523926,0.0019368547946214675903,0.99997478723526000977,0.00045080023119226098061
1583920142.1010000706,mark,1.5134727954864501953,1.555743098258972168,-3.3544604778289794922,0.00010397146252216771245,-0.00010005967487813904881,0.00052903877804055809975,-0.99999946355819702148
1583920142.1010000706,sensor,-3.1833205223083496094,1.0672131776809692383,-3.3577198982238769531,0.006799730006605386734,0.0019291014177724719048,0.99997484683990478516,0.00046396392281167209148
1583920142.1089999676,mark,1.5134606361389160156,1.5557138919830322266,-3.3544573783874511719,0.00012235736357979476452,-0.00011204007751075550914,0.00049223680980503559113,-0.99999958276748657227
1583920142.1089999676,sensor,-3.1833150386810302734,1.0672069787979125977,-3.3577144145965576172,0.0068012811243534088135,0.0019279443658888339996,0.99997490644454956055,0.00042795247281901538372
1583920142.1180000305,mark,1.5133700370788574219,1.5557259321212768555,-3.3544485569000244141,9.7690477559808641672e-05,-0.00016080262139439582825,0.00028563514933921396732,-0.99999970197677612305
1583920142.1180000305,sensor,-3.1833155155181884766,1.0672087669372558594,-3.3577084541320800781,0.0068070096895098686218,0.0019175976049154996872,0.99997484683990478516,0.00043761151027865707874
1583920142.1259999275,mark,1.5134035348892211914,1.5557692050933837891,-3.3544437885284423828,7.4367679189890623093e-05,-0.00014545762678608298302,0.00041180822881869971752,-0.99999964237213134766
1583920142.1259999275,sensor,-3.1833169460296630859,1.0672241449356079102,-3.3577148914337158203,0.0067990510724484920502,0.0019133676541969180107,0.99997490644454956055,0.00048857188085094094276
1583920142.1340000629,mark,1.513398289680480957,1.5557782649993896484,-3.3544373512268066406,7.5411480793263763189e-05,-0.0001569137530168518424,0.00047495428589172661304,-0.99999970197677612305
1583920142.1340000629,sensor,-3.1833145618438720703,1.0672268867492675781,-3.3577175140380859375,0.0067997574806213378906,0.0019141568336635828018,0.99997490644454956055,0.00050145690329372882843
1583920142.1429998875,mark,1.5134254693984985352,1.5557843446731567383,-3.3544347286224365234,5.4344913223758339882e-05,-9.6298957942053675652e-05,0.00019735345267690718174,-0.99999970197677612305
1583920142.1429998875,sensor,-3.1833128929138183594,1.067213892936706543,-3.3577210903167724609,0.006803241092711687088,0.0018921918235719203949,0.99997496604919433594,0.00040500983595848083496
1583920142.1510000229,mark,1.5134912729263305664,1.5556554794311523438,-3.3544621467590332031,0.00011785035167122259736,3.9099904824979603291e-05,-0.00035765732172876596451,-0.9999993443489074707
1583920142.1510000229,sensor,-3.1833124160766601563,1.0672061443328857422,-3.3577184677124023438,0.0067979954183101654053,0.0019029745599254965782,0.99997496604919433594,0.00040906312642619013786
1583920142.1589999199,mark,1.5134161710739135742,1.5556610822677612305,-3.3544516563415527344,0.00011719389294739812613,-2.6454652470420114696e-05,-0.00032568111782893538475,-0.99999940395355224609
1583920142.1589999199,sensor,-3.1833088397979736328,1.0672081708908081055,-3.3577275276184082031,0.0068042022176086902618,0.0019067865796387195587,0.99997496604919433594,0.00035155215300619602203
