time,name,x,y,z,a,b,c,w
1583921752.1949999332,mark,1.5100916624069213867,1.5576988458633422852,-3.3529419898986816406,-0.00072600378189235925674,-0.0047681671567261219025,0.011050301603972911835,-0.99992722272872924805
1583921752.1949999332,sensor,-5.0875201225280761719,1.1289303302764892578,-3.5946645736694335938,0.00014443241525441408157,0.00059456756571307778358,-0.0013106474652886390686,-0.99999892711639404297
1583921752.2030000687,mark,1.5101979970932006836,1.5576126575469970703,-3.353000640869140625,-0.00064234365709125995636,-0.0047048777341842651367,0.011248446069657802582,-0.99992531538009643555
1583921752.2030000687,sensor,-5.0875158309936523438,1.1289397478103637695,-3.5946719646453857422,0.00013670824409928172827,0.00058635621098801493645,-0.0012986897490918636322,-0.99999892711639404297
1583921752.2109999657,mark,1.5101578235626220703,1.5576472282409667969,-3.3529841899871826172,-0.00066682329634204506874,-0.0047548804432153701782,0.01133655942976474762,-0.99992406368255615234
1583921752.2109999657,sensor,-5.0874953269958496094,1.1289411783218383789,-3.594654083251953125,0.00013499494525603950024,0.0006284297560341656208,-0.0012522645993158221245,-0.99999898672103881836
1583921752.2200000286,mark,1.5101354122161865234,1.5576767921447753906,-3.3529796600341796875,-0.000679865304846316576,-0.0047934865579009056091,0.011486431583762168884,-0.99992221593856811523
1583921752.2200000286,sensor,-5.087505340576171875,1.1289287805557250977,-3.5946555137634277344,0.00014906738942954689264,0.00064029637724161148071,-0.0013043064391240477562,-0.99999892711639404297
1583921752.2269999981,mark,1.5102529525756835938,1.5575544834136962891,-3.3530495166778564453,-0.00059314549434930086136,-0.0046784169971942901611,0.01134228147566318512,-0.99992442131042480469
1583921752.2269999981,sensor,-5.0874943733215332031,1.1289184093475341797,-3.5945341587066650391,0.00025965232634916901588,0.00063857913482934236526,-0.00091396691277623176575,-0.99999904632568359375
1583921752.236000061,mark,1.5103718042373657227,1.5574409961700439453,-3.3531029224395751953,-0.00052527320804074406624,-0.0045243375934660434723,0.010968632064759731293,-0.99992913007736206055
1583921752.236000061,sensor,-5.0874972343444824219,1.1289172172546386719,-3.5945427417755126953,0.00022597386850975453854,0.00065969338174909353256,-0.00087946752319112420082,-0.99999910593032836914
1583921752.243999958,mark,1.5104631185531616211,1.5573568344116210938,-3.3531420230865478516,-0.00047707624617032706738,-0.0044061201624572277069,0.010694152675569057465,-0.99993264675140380859
1583921752.243999958,sensor,-5.0875043869018554688,1.1289234161376953125,-3.5945734977722167969,0.0002033105993177741766,0.00065470382105559110641,-0.0010115053737536072731,-0.99999904632568359375
1583921752.2520000935,mark,1.5103485584259033203,1.5574557781219482422,-3.3530809879302978516,-0.00056312984088435769081,-0.0044849333353340625763,0.010601787827908992767,-0.99993330240249633789
