time,name,x,y,z,a,b,c,w
1583920562.5669999123,mark,1.5107893943786621094,1.5571095943450927734,-3.3533556461334228516,-0.00028685192228294909,-0.0040420456789433956146,0.010167416185140609741,-0.99993979930877685547
1583920562.5669999123,sensor,-5.0548186302185058594,1.1002312898635864258,-3.5282483100891113281,1.2444189451343845576e-05,-4.9359050535713322461e-06,9.0083121904172003269e-05,1
1583920562.5739998817,mark,1.5106394290924072266,1.557240605354309082,-3.3532767295837402344,-0.00038305003545247018337,-0.0041838926263153553009,0.010250725783407688141,-0.99993836879730224609
1583920562.5739998817,sensor,-5.0548253059387207031,1.1002277135848999023,-3.5282466411590576172,1.3024739928368944675e-05,-1.7454454791732132435e-05,5.4052241466706618667e-05,1
1583920562.5840001106,mark,1.5106649398803710938,1.5572154521942138672,-3.3532946109771728516,-0.00038368609966710209846,-0.0041205184534192085266,0.0099926199764013290405,-0.99994117021560668945
1583920562.5840001106,sensor,-5.0548429489135742188,1.100222468376159668,-3.5282475948333740234,-3.7180782328505301848e-06,-1.1341161325617576949e-06,0.00014283577911555767059,0.99999994039535522461
1583920562.5910000801,mark,1.5107294321060180664,1.5571677684783935547,-3.3533244132995605469,-0.00032456163899041712284,-0.004087576642632484436,0.010181247256696224213,-0.99993944168090820313
1583920562.5910000801,sensor,-5.0548276901245117188,1.1001896858215332031,-3.5282785892486572266,1.6628564480924978852e-05,6.0653346736216917634e-06,-9.5900650194380432367e-06,0.99999994039535522461
1583920562.5999999046,mark,1.5105993747711181641,1.557281494140625,-3.3532562255859375,-0.00040933597483672201633,-0.0042146630585193634033,0.010284419171512126923,-0.99993783235549926758
1583920562.5999999046,sensor,-5.0548305511474609375,1.1002020835876464844,-3.5282764434814453125,4.1600810618547257036e-06,2.7158937882632017136e-05,4.0157381590688601136e-05,0.99999988079071044922
1583920562.6080000401,mark,1.5104767084121704102,1.5573965311050415039,-3.3531939983367919922,-0.00047791693941690027714,-0.0043716314248740673065,0.010645023547112941742,-0.9999332427978515625
1583920562.6080000401,sensor,-5.0548267364501953125,1.1002070903778076172,-3.5282731056213378906,-8.1660718933562748134e-06,4.1958508518291637301e-05,1.3856834812031593174e-05,0.99999994039535522461
1583920562.6159999371,mark,1.5107412338256835938,1.5571547746658325195,-3.3533279895782470703,-0.00031301088165491819382,-0.0040778964757919311523,0.010180060751736164093,-0.99993878602981567383
1583920562.6159999371,sensor,-5.0548243522644042969,1.1002116203308105469,-3.5282659530639648438,-2.0749921532114967704e-05,2.550863246142398566e-05,0.00010992917668772861362,0.99999994039535522461
1583920562.6240000725,mark,1.5109186172485351563,1.5569868087768554688,-3.3534214496612548828,-0.00021346345602069050074,-0.0038498875219374895096,0.009652875363826751709,-0.99994486570358276367
1583920562.6240000725,sensor,-5.0548186302185058594,1.1002150774002075195,-3.5282685756683349609,-3.4505566873122006655e-05,1.4101983651926275343e-05,0.00022167527640704065561,0.99999988079071044922
1583920562.632999897,mark,1.5107631683349609375,1.557125091552734375,-3.3533461093902587891,-0.00031894291169010102749,-0.0040169777348637580872,0.0098262084648013114929,-0.99994254112243652344
1583920562.632999897,sensor,-5.0548081398010253906,1.1002194881439208984,-3.5282852649688720703,-3.5667158954311162233e-05,2.9668190109077841043e-05,0.00021356120123527944088,0.99999994039535522461
