time,name,x,y,z,a,b,c,w
1573556277.7590000629,SBOX,3.6216914653778076172,0.67057043313980102539,3.1255352497100830078,0.0095137627795338630676,-0.81211733818054199219,0.0097596039995551109314,0.58333402872085571289
1573556277.7660000324,SBOX,3.6216342449188232422,0.67053037881851196289,3.1254506111145019531,0.0093990312889218330383,-0.81218671798706054688,0.010200036689639091492,0.58323132991790771484
1573556277.7730000019,SBOX,3.6217463016510009766,0.67064976692199707031,3.1255164146423339844,0.0091862939298152923584,-0.81216537952423095703,0.010328662581741809845,0.58326238393783569336
1573556277.7820000648,SBOX,3.6217520236968994141,0.67063784599304199219,3.1255426406860351563,0.0092374105006456375122,-0.81216144561767578125,0.010108110494911670685,0.58327108621597290039
1573556277.7899999619,SBOX,3.6217334270477294922,0.67060399055480957031,3.12557220458984375,0.0094496207311749458313,-0.81215673685073852539,0.0097768120467662811279,0.58327978849411010742
1573556277.7980000973,SBOX,3.6216611862182617188,0.67053169012069702148,3.1255006790161132813,0.009436541236937046051,-0.81217116117477416992,0.010023144073784351349,0.583255767822265625
1573556277.8059999943,SBOX,3.6216018199920654297,0.67049050331115722656,3.1254153251647949219,0.0093054054304957389832,-0.81221228837966918945,0.010431006550788879395,0.58319330215454101563
1573556277.8150000572,SBOX,3.6216080188751220703,0.67049419879913330078,3.1254460811614990234,0.0093523086979985237122,-0.81222665309906005859,0.010241289623081684113,0.58317607641220092773
1573556277.8229999542,SBOX,3.6217863559722900391,0.6706536412239074707,3.1256308555603027344,0.0094501478597521781921,-0.81208097934722900391,0.0097007686272263526917,0.58338600397109985352
1573556277.8310000896,SBOX,3.6217942237854003906,0.67066407203674316406,3.1256282329559326172,0.0094162356108427047729,-0.81208217144012451172,0.0095915654674172401428,0.58338701725006103516
1573556277.8399999142,SBOX,3.6218214035034179688,0.67021107673645019531,3.1258044242858886719,0.010422009043395519257,-0.8118368983268737793,0.0078410962596535682678,0.58372741937637329102
1573556277.8480000496,SBOX,3.6217486858367919922,0.670196533203125,3.1257684230804443359,0.010365967638790607452,-0.81192106008529663086,0.0082791466265916824341,0.58360475301742553711
1573556277.8570001125,SBOX,3.6217195987701416016,0.67028284072875976563,3.1257035732269287109,0.010128445923328399658,-0.81199461221694946289,0.0086120553314685821533,0.5835043787956237793
1573556277.8650000095,SBOX,3.6217176914215087891,0.67038965225219726563,3.1257214546203613281,0.010015268810093402863,-0.81205523014068603516,0.0087240636348724365234,0.58342307806015014648
1573556277.8729999065,SBOX,3.6216745376586914063,0.67042589187622070313,3.1256825923919677734,0.009869898669421672821,-0.81214821338653564453,0.0092896623536944389343,0.58328855037689208984
1573556277.881000042,SBOX,3.6216907501220703125,0.67048555612564086914,3.1257076263427734375,0.0098574887961149215698,-0.81217837333679199219,0.0092517854645848274231,0.58324891328811645508
1573556277.888999939,SBOX,3.6217489242553710938,0.67009836435317993164,3.1258552074432373047,0.010678499937057495117,-0.81194764375686645508,0.0076553463004529476166,0.58357161283493041992
