time,u,v,depth,
1583916251.2760000229,167,261,6.78461456298828125
1583916251.5269999504,167,260,6.7806978225708007812
1583916251.5920000076,167,260,6.7822260856628417969
1583916251.6549999714,167,260,6.7839360237121582031
1583916251.7090001106,168,260,6.7762699127197265625
1583916251.763999939,167,260,6.7826771736145019531
1583916251.8199999332,168,260,6.7786965370178222656
1583916251.8729999065,167,260,6.7834181785583496094
1583916251.9260001183,168,260,6.7822432518005371094
1583916251.9809999466,167,261,6.7875390052795410156
1583916252.0339999199,168,260,6.7863621711730957031
1583916252.0869998932,167,260,6.7933835983276367188
1583916252.1410000324,167,260,6.7931671142578125
1583916252.1960000992,168,260,6.7886795997619628906
1583916252.25,168,260,6.7874956130981445312
1583916252.3029999733,167,260,6.7918114662170410156
1583916252.3570001125,167,260,6.7918210029602050781
1583916252.4110000134,167,260,6.7916541099548339844
1583916252.4660000801,167,260,6.7909345626831054688
1583916252.5199999809,167,260,6.790027618408203125
1583916252.5729999542,167,260,6.7889800071716308594
1583916252.6259999275,167,260,6.78791046142578125
1583916252.6809999943,167,260,6.7869296073913574219
1583916252.7349998951,167,260,6.7858643531799316406
1583916252.7869999409,167,260,6.7849564552307128906
1583916252.8410000801,167,260,6.7849035263061523438
1583916252.8970000744,167,260,6.7850642204284667969
1583916252.9500000477,167,260,6.7856144905090332031
1583916253.006000042,167,260,6.78684234619140625
1583916253.0669999123,167,260,6.7864542007446289062
1583916253.121999979,168,260,6.7818050384521484375
1583916253.1749999523,168,260,6.7820677757263183594
1583916253.2320001125,168,260,6.782733917236328125
1583916253.2839999199,167,260,6.7871966361999511719
1583916253.3380000591,167,260,6.7869105339050292969
1583916253.3910000324,167,260,6.786838531494140625
1583916253.4460000992,167,260,6.7867016792297363281
1583916253.5009999275,167,260,6.7873239517211914062
1583916253.5580000877,168,260,6.7824120521545410156
1583916253.617000103,167,260,6.7870931625366210938
1583916253.6730000973,252,92,5.8836684226989746094
1583916253.7330000401,167,260,6.7870626449584960938
1583916253.7869999409,252,91,5.8766813278198242188
1583916253.8389999866,167,260,6.7882819175720214844
1583916253.8940000534,252,92,5.8803095817565917969
1583916253.9500000477,167,260,6.7892575263977050781
1583916254.006000042,167,260,6.7902011871337890625
1583916254.0650000572,167,260,6.7901110649108886719
1583916254.1180000305,168,260,6.7864246368408203125
1583916254.1730000973,167,260,6.7897295951843261719
1583916254.2269999981,168,260,6.784641265869140625
1583916254.2829999924,167,260,6.7881402969360351562
1583916254.3359999657,252,92,5.8811974525451660156
1583916254.3940000534,167,260,6.7868099212646484375
1583916254.4560000896,167,260,6.7868762016296386719
